,Марка,Модель,Год выпуска,Тип кузова,Цена,Объём двигателя,Цвет,Привод,Руль,Тип двигателя,Состояние,Владельцев по ПТС,Количество дверей,Мощность двигателя,Пробег,VIN или номер кузова,Коробка передач,Ссылка
23,Audi,A4,2003,седан,350 000,1.8,синий,передний,левый,бензин,не битый,2,5,163 л.с.,90000 км,WAUZZZ8E*3A****64,автомат,https://www.avito.ru/moskva/avtomobili/audi_a4_2003_1335138921
24,Audi,A8,2014,седан,2 100 000,3.0,чёрный,полный,левый,бензин,не битый,3,,310 л.с.,78054 км,XW8ZZZ4H*EG****19,автомат,https://www.avito.ru/moskva/avtomobili/audi_a8_2014_1374774357
25,Audi,A7,2013,хетчбэк,1 750 000,2.8,белый,полный,левый,бензин,не битый,2,5,204 л.с.,81000 км,XW8ZZZ4G*EG****22,автомат,https://www.avito.ru/moskva/avtomobili/audi_a7_2013_1614627585
26,Audi,S8,2000,седан,480 000,4.2,чёрный,полный,левый,бензин,не битый,4+,5,340 л.с.,250000 км,WAUZZZ4D*YN****86,механика,https://www.avito.ru/moskva/avtomobili/audi_s8_2000_864507315
27,Audi,A4,2011,седан,750 000,2.0,чёрный,полный,левый,бензин,не битый,2,4,211 л.с.,142000 км,WAUZZZ8K*BA****98,автомат,https://www.avito.ru/moskva/avtomobili/audi_a4_2011_613452796
28,Audi,A8,2010,седан,950 000,4.2,синий,полный,левый,бензин,не битый,4+,4,372 л.с.,100000 км,WAUZZZ4H*BN****85,автомат,https://www.avito.ru/moskva/avtomobili/audi_a8_2010_1526040682
29,Audi,A4,2013,седан,775 000,2.0,белый,полный,левый,бензин,не битый,1,4,170 л.с.,151000 км,WAUZZZ8K*DA****42,автомат,https://www.avito.ru/moskva/avtomobili/audi_a4_2013_1713522991
30,Audi,Q7,2009,внедорожник,1 085 000,3.0,серый,полный,левый,дизель,не битый,4+,,239 л.с.,133268 км,WAUZZZ4L*9D****76,автомат,https://www.avito.ru/moskva/avtomobili/audi_q7_2009_1081210179
31,Audi,Q3,2011,внедорожник,857 000,2.0,серый,полный,левый,бензин,не битый,2,,211 л.с.,133000 км,WAUZZZ8U*CR****49,робот,https://www.avito.ru/moskva/avtomobili/audi_q3_2011_1685661217
32,Audi,A6 Allroad Quattro,2009,универсал,745 000,3.0,коричневый,полный,левый,бензин,не битый,3,5,290 л.с.,175000 км,WAUZZZ4F*AN****76,автомат,https://www.avito.ru/moskva/avtomobili/audi_a6_allroad_quattro_2009_1490034713
33,Audi,Q7,2012,внедорожник,1 272 000,3.0,чёрный,полный,левый,бензин,не битый,2,5,272 л.с.,177412 км,WAUZZZ4L*CD****00,автомат,https://www.avito.ru/moskva/avtomobili/audi_q7_2012_1528734965
34,Audi,A4,2008,универсал,580 000,1.8,бежевый,передний,левый,бензин,не битый,3,5,160 л.с.,245000 км,WAUZZZ8K*9A****20,вариатор,https://www.avito.ru/moskva/avtomobili/audi_a4_2008_1478446740
35,Audi,A6,2009,седан,220 000,3.0,чёрный,полный,левый,дизель, битый,2,4,239 л.с.,130000 км,WAUZZZ4F*9N****35,автомат,https://www.avito.ru/moskva/avtomobili/audi_a6_2009_1364248855
36,Audi,A8,2004,седан,580 000,3.0,чёрный,передний,левый,бензин,не битый,2,4,218 л.с.,284000 км,WAUZZZ4E*5N****97,вариатор,https://www.avito.ru/moskva/avtomobili/audi_a8_2004_1371761767
37,Audi,A6,2008,седан,745 000,3.0,белый,полный,левый,дизель,не битый,3,4,233 л.с.,192500 км,WAUZZZ4F*8N****14,автомат,https://www.avito.ru/moskva/avtomobili/audi_a6_2008_1054394799
38,Audi,Q5,2009,внедорожник,830 000,2.0,красный,полный,левый,бензин,не битый,2,5,211 л.с.,94266 км,WAUZZZ8R*AA****89,робот,https://www.avito.ru/moskva/avtomobili/audi_q5_2009_1260355208
39,Audi,A5,2011,хетчбэк,850 000,1.8,белый,передний,левый,бензин,не битый,1,,160 л.с.,126000 км,WAUZZZ8T*BA****43,автомат,https://www.avito.ru/moskva/avtomobili/audi_a5_2011_1441209766
40,Audi,Q7,2012,внедорожник,1 535 000,3.0,белый,полный,левый,бензин,не битый,1,5,272 л.с.,98000 км,WAUZZZ4L*DD****75,автомат,https://www.avito.ru/moskva/avtomobili/audi_q7_2012_1295982072
41,Audi,RS5,2012,купе,1 850 000,4.2,чёрный,полный,левый,бензин,не битый,4+,2,450 л.с.,58000 км,WUAZZZ8T*CA****35,робот,https://www.avito.ru/moskva/avtomobili/audi_rs5_2012_947940830
42,Audi,Q5,2014,внедорожник,1 850 000,2.0,чёрный,полный,левый,бензин,не битый,2,5,225 л.с.,41815 км,WAUZZZ8R*DA****51,автомат,https://www.avito.ru/moskva/avtomobili/audi_q5_2014_1298584130
43,Audi,A6,2013,седан,930 000,2.0,чёрный,передний,левый,бензин,не битый,2,4,180 л.с.,132001 км,WAUZZZ4G*EN****53,вариатор,https://www.avito.ru/moskva/avtomobili/audi_a6_2013_1044724695
44,Audi,A6,2013,седан,1 110 000,2.0,чёрный,передний,левый,бензин,не битый,3,,179 л.с.,105311 км,XW8ZZZ4G*EG****75,вариатор,https://www.avito.ru/moskva/avtomobili/audi_a6_2013_1427022465
45,Audi,A7,2011,хетчбэк,850 000,2.8,белый,полный,левый,бензин,не битый,3,5,204 л.с.,116000 км,WAUZZZ4G*BN****23,автомат,https://www.avito.ru/moskva/avtomobili/audi_a7_2011_1006420464
46,Audi,A6,2005,седан,494 900,3.1,чёрный,полный,левый,бензин,не битый,3,4,255 л.с.,112000 км,WAUZZZ4F*6N****64,автомат,https://www.avito.ru/moskva/avtomobili/audi_a6_2005_1084756989
47,Audi,A8,2006,седан,550 000,4.2,синий,полный,левый,бензин,не битый,3,4,350 л.с.,232500 км,WAUZZZ4E*7N****58,автомат,https://www.avito.ru/moskva/avtomobili/audi_a8_2006_1524338981
48,Audi,A3,2010,хетчбэк,540 000,1.8,чёрный,передний,левый,бензин,не битый,3,,160 л.с.,83000 км,WAUZZZ8P*AA****09,автомат,https://www.avito.ru/moskva/avtomobili/audi_a3_2010_1002393410
49,Audi,A6,2004,седан,330 000,2.7,чёрный,полный,левый,бензин,не битый,3,4,250 л.с.,199000 км,WAUCD64B*4N****86,автомат,https://www.avito.ru/moskva/avtomobili/audi_a6_2004_1481579260
50,Audi,A6 Allroad Quattro,2014,универсал,1 669 000,3.0,коричневый,полный,левый,бензин,не битый,2,,310 л.с.,119417 км,WAUZZZ4G*EN****10,автомат,https://www.avito.ru/moskva/avtomobili/audi_a6_allroad_quattro_2014_1204495087
51,Audi,Q7,2016,внедорожник,3 178 000,3.0,чёрный,полный,левый,дизель,не битый,2,5,249 л.с.,93378 км,WAUZZZ4M*GD****27,автомат,https://www.avito.ru/moskva/avtomobili/audi_q7_2016_1156495007
52,Audi,A6,2000,универсал,300 000,2.5,серебряный,полный,левый,дизель,не битый,4+,5,180 л.с.,273000 км,WAUZZZ4B*1N****85,механика,https://www.avito.ru/moskva/avtomobili/audi_a6_2000_1302308529
53,Audi,A6,2011,седан,1 258 800,3.0,чёрный,полный,левый,бензин,не битый,2,4,299 л.с.,99023 км,WAUZZZ4G*BN****34,автомат,https://www.avito.ru/moskva/avtomobili/audi_a6_2011_1140827554
54,Audi,A6,2012,седан,910 000,2.0,чёрный,передний,левый,бензин,не битый,2,,180 л.с.,152970 км,WAUZZZ4G*CN****90,вариатор,https://www.avito.ru/moskva/avtomobili/audi_a6_2012_1658600010
55,Audi,A6,2011,седан,1 350 000,3.0,чёрный,полный,левый,дизель,не битый,1,4,245 л.с.,140000 км,WAUZZZ4G*CN****50,робот,https://www.avito.ru/moskva/avtomobili/audi_a6_2011_950686688
56,Audi,A3,2014,седан,870 000,1.4,коричневый,передний,левый,бензин,не битый,1,,125 л.с.,88000 км,WAUZZZ8V*F1****44,автомат,https://www.avito.ru/moskva/avtomobili/audi_a3_2014_1460004604
57,Audi,Q5,2009,внедорожник,769 999,2.0,белый,полный,левый,бензин,не битый,2,,211 л.с.,81000 км,WAUZZZ8R*AA****51,автомат,https://www.avito.ru/moskva/avtomobili/audi_q5_2009_1316498205
58,Audi,A3,2008,хетчбэк,450 000,1.8,пурпурный,передний,левый,бензин,не битый,4+,3,160 л.с.,152000 км,WAUZZZ8P*9A****15,робот,https://www.avito.ru/moskva/avtomobili/audi_a3_2008_1671566152
59,Audi,A3,2017,седан,1 250 000,1.4,чёрный,передний,левый,бензин,не битый,2,4,150 л.с.,10200 км,WAUZZZ8V*J1****48,робот,https://www.avito.ru/moskva/avtomobili/audi_a3_2017_1507229924
60,Audi,A3,2013,седан,760 000,1.4,чёрный,передний,левый,бензин,не битый,2,4,122 л.с.,119000 км,WAUZZZ8V*E1****79,автомат,https://www.avito.ru/moskva/avtomobili/audi_a3_2013_861700480
61,Audi,Q3,2014,внедорожник,1 190 000,2.0,бежевый,полный,левый,бензин,не битый,1,5,170 л.с.,94000 км,WAUZZZ8U*ER****94,робот,https://www.avito.ru/moskva/avtomobili/audi_q3_2014_1360767051
62,Audi,A6,2001,седан,360 000,3.0,чёрный,полный,левый,бензин,не битый,4+,5,218 л.с.,207000 км,WAUZZZ4B*2N****25,автомат,https://www.avito.ru/moskva/avtomobili/audi_a6_2001_1664322673
63,Audi,A6,2008,седан,585 000,2.8,синий,полный,левый,бензин,не битый,2,4,209 л.с.,141250 км,WAUZZZ4F*8N****87,автомат,https://www.avito.ru/moskva/avtomobili/audi_a6_2008_936435474
64,Audi,A1,2012,хетчбэк,570 000,1.4,белый,передний,левый,бензин,не битый,2,5,122 л.с.,100350 км,WAUZZZ8X*DB****34,автомат,https://www.avito.ru/moskva/avtomobili/audi_a1_2012_1077582900
65,Audi,A6,2006,седан,399 990,3.2,чёрный,полный,левый,бензин,не битый,3,4,255 л.с.,112000 км,WAUDG74F*5N****68,автомат,https://www.avito.ru/moskva/avtomobili/audi_a6_2006_927903086
66,Audi,A4,2006,седан,400 000,2.0,золотой,полный,левый,бензин,не битый,2,4,200 л.с.,171000 км,WAUDF78E*7A****99,автомат,https://www.avito.ru/moskva/avtomobili/audi_a4_2006_1696952917
67,Audi,Q3,2012,внедорожник,927 000,2.0,оранжевый,полный,левый,дизель,не битый,1,5,177 л.с.,121462 км,WAUZZZ8U*CR****43,автомат,https://www.avito.ru/moskva/avtomobili/audi_q3_2012_930657497
68,Audi,A5,2013,седан,1 200 000,1.8,чёрный,передний,левый,бензин,не битый,1,5,170 л.с.,37285 км,WAUZZZ8T*DA****31,автомат,https://www.avito.ru/moskva/avtomobili/audi_a5_2013_1384619145
69,Audi,Q5,2010,внедорожник,895 000,2.0,чёрный,полный,левый,бензин,не битый,1,5,211 л.с.,83449 км,XW8ZZZ8R*AG****95,автомат,https://www.avito.ru/moskva/avtomobili/audi_q5_2010_1719217447
70,Audi,Q3,2013,внедорожник,1 362 000,2.0,белый,полный,левый,бензин,не битый,1,5,170 л.с.,33400 км,WAUZZZ8U*ER****41,робот,https://www.avito.ru/moskva/avtomobili/audi_q3_2013_1378195876
71,Audi,A3,2008,хетчбэк,420 000,1.6,чёрный,передний,левый,бензин,не битый,1,5,102 л.с.,103000 км,WAUZZZ8P*8A****05,автомат,https://www.avito.ru/moskva/avtomobili/audi_a3_2008_1453272203
72,Audi,Q5,2010,внедорожник,890 000,2.0,коричневый,полный,левый,бензин,не битый,3,4,211 л.с.,102000 км,XW8ZZZ8R*AG****38,автомат,https://www.avito.ru/moskva/avtomobili/audi_q5_2010_1283282891
73,Audi,A6,2000,седан,275 000,2.8,серебряный,полный,левый,бензин,не битый,3,4,193 л.с.,206000 км,WAUZZZ4B*1N****65,автомат,https://www.avito.ru/moskva/avtomobili/audi_a6_2000_1460695988
74,Audi,A6,2001,седан,290 000,3.0,бежевый,полный,левый,бензин,не битый,2,4,220 л.с.,219000 км,WAUZZZ4B*2N****91,автомат,https://www.avito.ru/moskva/avtomobili/audi_a6_2001_1070073909
75,Audi,A8,2003,лимузин,370 000,3.7,чёрный,полный,левый,бензин,не битый,4+,4,280 л.с.,200000 км,WAUZZZ4E*4N****13,автомат,https://www.avito.ru/moskva/avtomobili/audi_a8_2003_938810750
76,Audi,A4,2010,седан,599 000,1.8,чёрный,передний,левый,бензин,не битый,3,4,160 л.с.,119000 км,XW8ZZZ8K*BG****58,вариатор,https://www.avito.ru/moskva/avtomobili/audi_a4_2010_1070485962
77,Audi,Q7,2009,внедорожник,1 090 000,3.0,чёрный,полный,левый,дизель,не битый,2,5,238 л.с.,166000 км,WAUZZZ4L*AD****16,автомат,https://www.avito.ru/moskva/avtomobili/audi_q7_2009_1069973529
78,Audi,A3,2014,хетчбэк,690 000,1.2,чёрный,передний,левый,бензин,не битый,2,,110 л.с.,107000 км,WAUZZZ8V*FA****55,автомат,https://www.avito.ru/moskva/avtomobili/audi_a3_2014_1284721260
79,Audi,A8,2016,седан,2 990 000,3.0,чёрный,полный,левый,бензин,не битый,1,4,310 л.с.,29000 км,WAUZZZ4H*HN****89,автомат,https://www.avito.ru/moskva/avtomobili/audi_a8_2016_1443751437
80,Audi,A6,2013,седан,840 000,2.0,чёрный,передний,левый,бензин,не битый,2,4,180 л.с.,160000 км,WAUZZZ4G*EN****87,автомат,https://www.avito.ru/moskva/avtomobili/audi_a6_2013_1489166998
81,Audi,A4,2009,седан,590 000,1.8,чёрный,передний,левый,бензин,не битый,2,4,160 л.с.,113000 км,WAUZZZ8K*8A****85,автомат,https://www.avito.ru/moskva/avtomobili/audi_a4_2009_1309889944
82,Audi,A8,2011,седан,130 000,3.0,чёрный,полный,левый,бензин, битый,3,,295 л.с.,100000 км,WAUZZZ4H*CN****01,автомат,https://www.avito.ru/moskva/avtomobili/audi_a8_2011_1241735862
83,Audi,Q3,2014,внедорожник,1 090 000,2.0,синий,полный,левый,бензин,не битый,2,,170 л.с.,78000 км,WAUZZZ8U*ER****29,автомат,https://www.avito.ru/moskva/avtomobili/audi_q3_2014_1650651457
84,Audi,Q3,2014,внедорожник,950 000,2.0,чёрный,полный,левый,бензин,не битый,2,,180 л.с.,35410 км,WAUZZZ8U*ER****43,автомат,https://www.avito.ru/moskva/avtomobili/audi_q3_2014_1263853060
85,Audi,A6,2008,седан,650 000,3.1,серый,полный,левый,бензин,не битый,2,5,249 л.с.,220000 км,WAUZZZ4F*8N****50,автомат,https://www.avito.ru/moskva/avtomobili/audi_a6_2008_1236315919
86,Audi,A6,2001,седан,275 000,2.7,серебряный,полный,левый,бензин,не битый,4+,,250 л.с.,184000 км,WAUED64B*1N****42,автомат,https://www.avito.ru/moskva/avtomobili/audi_a6_2001_1505800279
87,Audi,Q3,2013,внедорожник,910 000,1.4,чёрный,передний,левый,бензин,не битый,1,,150 л.с.,50000 км,WAUZZZ8U*ER****39,автомат,https://www.avito.ru/moskva/avtomobili/audi_q3_2013_1352390682
88,Audi,A6 Allroad Quattro,2002,универсал,250 000,2.7,серебряный,полный,левый,бензин,не битый,4+,5,250 л.с.,170000 км,WAUZZZ4B*2N****87,автомат,https://www.avito.ru/moskva/avtomobili/audi_a6_allroad_quattro_2002_1118897542
89,Audi,A6,2006,седан,545 000,2.0,чёрный,передний,левый,дизель,не битый,3,4,140 л.с.,123000 км,WAUZZZ4F*7N****93,автомат,https://www.avito.ru/moskva/avtomobili/audi_a6_2006_1419764049
90,Audi,Q7,2014,внедорожник,1 999 000,3.0,коричневый,полный,левый,дизель,не битый,2,5,245 л.с.,86000 км,WAUZZZ4L*FD****33,автомат,https://www.avito.ru/moskva/avtomobili/audi_q7_2014_1677336657
91,Audi,A4,2011,седан,660 000,2.0,серый,передний,левый,бензин,не битый,1,4,160 л.с.,93000 км,WAUZZZ8K*BA****96,автомат,https://www.avito.ru/moskva/avtomobili/audi_a4_2011_1437688787
92,Audi,A6,2002,седан,250 000,2.4,серебряный,передний,левый,бензин,не битый,3,,170 л.с.,120000 км,WAUZZZ4B*2N****62,автомат,https://www.avito.ru/moskva/avtomobili/audi_a6_2002_227572517
93,Audi,A4 Allroad Quattro,2012,универсал,990 000,2.0,серый,полный,левый,бензин,не битый,2,5,211 л.с.,117000 км,WAUZZZ8K*DA****02,робот,https://www.avito.ru/moskva/avtomobili/audi_a4_allroad_quattro_2012_1462102678
94,Audi,A6,2012,седан,1 100 000,2.8,чёрный,полный,левый,бензин,не битый,3,5,204 л.с.,153000 км,WAUZZZ4G*DN****61,автомат,https://www.avito.ru/moskva/avtomobili/audi_a6_2012_1409898714
95,Audi,A8,2016,седан,3 545 000,3.0,чёрный,полный,левый,бензин,не битый,2,4,310 л.с.,56744 км,WAUZZZ4H*GN****65,автомат,https://www.avito.ru/moskva/avtomobili/audi_a8_2016_1658638615
96,Audi,Q5,2013,внедорожник,1 439 000,3.0,чёрный,полный,левый,бензин,не битый,2,,272 л.с.,61909 км,WAUZZZ8R*EA****18,автомат,https://www.avito.ru/moskva/avtomobili/audi_q5_2013_1613649241
97,Audi,Q5,2014,внедорожник,1 545 000,2.0,белый,полный,левый,бензин,не битый,1,5,224 л.с.,84000 км,XW8ZZZ8R*EG****39,автомат,https://www.avito.ru/moskva/avtomobili/audi_q5_2014_1297698717
98,Audi,A3,2016,седан,1 289 000,1.4,синий,передний,левый,бензин,не битый,2,,150 л.с.,45000 км,WAUZZZ8V*H1****47,автомат,https://www.avito.ru/moskva/avtomobili/audi_a3_2016_1076420001
99,Audi,Q7,2007,внедорожник,779 000,4.2,бежевый,полный,левый,бензин,не битый,4+,5,350 л.с.,135000 км,WAUZZZ4L*7D****01,автомат,https://www.avito.ru/moskva/avtomobili/audi_q7_2007_1543567847
100,Audi,TT,2014,купе,1 195 000,2.0,белый,полный,левый,бензин,не битый,2,3,211 л.с.,39500 км,TRUZZZ8J*E1****42,автомат,https://www.avito.ru/moskva/avtomobili/audi_tt_2014_1117349322
101,Audi,A8,2004,седан,330 000,4.2,серебряный,полный,левый,бензин,не битый,3,4,335 л.с.,230000 км,WAUZZZ4E*5N****76,автомат,https://www.avito.ru/moskva/avtomobili/audi_a8_2004_1524174879
102,Audi,A8,2016,седан,3 545 000,3.0,чёрный,полный,левый,бензин,не битый,2,4,310 л.с.,56744 км,WAUZZZ4H*GN****65,автомат,https://www.avito.ru/moskva/avtomobili/audi_a8_2016_1658638615
103,Audi,A6,2012,седан,1 100 000,2.8,чёрный,полный,левый,бензин,не битый,3,5,204 л.с.,153000 км,WAUZZZ4G*DN****61,автомат,https://www.avito.ru/moskva/avtomobili/audi_a6_2012_1409898714
104,Audi,A4,2001,седан,260 000,2.0,синий,передний,левый,бензин,не битый,2,4,131 л.с.,228000 км,WAUZZZ8E*2A****22,вариатор,https://www.avito.ru/moskva/avtomobili/audi_a4_2001_1064863300
105,Audi,A6,2011,седан,1 600 000,3.0,чёрный,полный,левый,дизель,не битый,1,4,245 л.с.,77700 км,WAUZZZ4G*CN****58,автомат,https://www.avito.ru/moskva/avtomobili/audi_a6_2011_1509106936
106,Audi,A6,2017,седан,1 945 000,2.0,чёрный,полный,левый,бензин,не битый,2,,249 л.с.,62000 км,WAUZZZ4G*HN****60,автомат,https://www.avito.ru/moskva/avtomobili/audi_a6_2017_1342995270
107,Audi,A8,2004,седан,330 000,4.2,серебряный,полный,левый,бензин,не битый,3,4,335 л.с.,230000 км,WAUZZZ4E*5N****76,автомат,https://www.avito.ru/moskva/avtomobili/audi_a8_2004_1524174879
108,Audi,A6,2012,седан,910 000,2.0,чёрный,передний,левый,бензин,не битый,2,,180 л.с.,152970 км,WAUZZZ4G*CN****90,вариатор,https://www.avito.ru/moskva/avtomobili/audi_a6_2012_1658600010
109,Audi,A6,2016,седан,2 938 000,3.0,чёрный,полный,левый,бензин,не битый,1,4,333 л.с.,31230 км,WAUZZZ4G*HN****88,автомат,https://www.avito.ru/moskva/avtomobili/audi_a6_2016_1490959948
110,Audi,S8,2006,седан,850 000,5.2,чёрный,полный,левый,бензин,не битый,1,4,450 л.с.,165229 км,WAUZZZ4E*7N****47,автомат,https://www.avito.ru/moskva/avtomobili/audi_s8_2006_1246211306
111,Audi,Q5,2012,внедорожник,939 000,3.2,чёрный,полный,левый,бензин,не битый,2,5,271 л.с.,79000 км,WAUZZZ8R*CA****31,автомат,https://www.avito.ru/moskva/avtomobili/audi_q5_2012_1256137819
112,Audi,A8,2013,седан,2 339 000,3.0,чёрный,полный,левый,бензин,не битый,1,4,310 л.с.,66826 км,WAUZZZ4H*EN****34,автомат,https://www.avito.ru/moskva/avtomobili/audi_a8_2013_1464838121
113,Audi,Q7,2008,внедорожник,850 000,4.2,чёрный,полный,левый,бензин,не битый,2,5,350 л.с.,145758 км,WAUZZZ4L*9D****70,автомат,https://www.avito.ru/moskva/avtomobili/audi_q7_2008_1286045902
114,Audi,Q5,2011,внедорожник,810 000,2.0,белый,полный,левый,бензин,не битый,2,5,211 л.с.,125827 км,WAUZZZ8R*CA****02,робот,https://www.avito.ru/moskva/avtomobili/audi_q5_2011_1633961501
115,Audi,Q7,2006,внедорожник,855 000,3.0,серый,полный,левый,дизель,не битый,3,5,233 л.с.,163705 км,WAUZZZ4L*7D****58,автомат,https://www.avito.ru/moskva/avtomobili/audi_q7_2006_1485517588
116,Audi,Q7,2010,внедорожник,1 199 000,3.6,коричневый,полный,левый,бензин,не битый,2,5,280 л.с.,168000 км,XW8ZZZ4L*AG****78,автомат,https://www.avito.ru/moskva/avtomobili/audi_q7_2010_1125042526
117,Audi,A8,2007,седан,690 000,4.2,чёрный,полный,левый,бензин,не битый,3,4,350 л.с.,173504 км,WAUZZZ4E*8N****14,автомат,https://www.avito.ru/moskva/avtomobili/audi_a8_2007_1094197293
118,Audi,Q5,2011,внедорожник,759 000,2.0,синий,полный,левый,бензин,не битый,2,5,211 л.с.,96000 км,WAUZZZ8R*BA****16,автомат,https://www.avito.ru/moskva/avtomobili/audi_q5_2011_1379775509
119,Audi,A4,2010,седан,680 000,2.0,чёрный,передний,левый,дизель,не битый,3,4,143 л.с.,135232 км,WAUZZZ8K*BN****43,автомат,https://www.avito.ru/moskva/avtomobili/audi_a4_2010_1724760826
120,Audi,Q3,2014,внедорожник,1 150 000,2.0,синий,полный,левый,бензин,не битый,2,,211 л.с.,35425 км,WAUZZZ8U*ER****20,автомат,https://www.avito.ru/moskva/avtomobili/audi_q3_2014_1516295860
121,Audi,Q5,2009,внедорожник,850 000,2.1,фиолетовый,полный,левый,бензин,не битый,2,5,211 л.с.,108000 км,WAUZZZ8R*AA****86,автомат,https://www.avito.ru/moskva/avtomobili/audi_q5_2009_1120604537
