,Марка,Модель,Год выпуска,Тип кузова,Цена,Объём двигателя,Цвет,Привод,Руль,Тип двигателя,Состояние,Владельцев по ПТС,Количество дверей,Мощность двигателя,Пробег,VIN или номер кузова,Коробка передач,Ссылка
10,Honda,CR-V,2007,внедорожник,659 000,2.0,серый,полный,левый,бензин,не битый,1,5.0,150 л.с.,130000 км,SHSRE587*7U****89,автомат,https://www.avito.ru/moskva/avtomobili/honda_cr-v_2007_1069819526
11,Honda,Accord,2008,седан,650 000,2.4,синий,передний,левый,бензин,не битый,2,4.0,201 л.с.,178090 км,JHMCU268*9C****12,механика,https://www.avito.ru/moskva/avtomobili/honda_accord_2008_1517648429
12,Honda,Civic,2007,седан,319 000,1.8,серебряный,передний,левый,бензин,не битый,1,4.0,140 л.с.,78440 км,JHMFD167*8S****05,автомат,https://www.avito.ru/moskva/avtomobili/honda_civic_2007_1294269776
13,Honda,Civic,2012,хетчбэк,675 000,1.8,белый,передний,левый,бензин,не битый,2,5.0,142 л.с.,78000 км,SHHFK274*CU****05,механика,https://www.avito.ru/moskva/avtomobili/honda_civic_2012_1642089504
14,Honda,Stepwgn,2000,минивэн,185 000,2.0,золотой,передний,правый,бензин, битый,3,,135 л.с.,171000 км,F1-1****82,автомат,https://www.avito.ru/moskva/avtomobili/honda_stepwgn_2000_1073056108
15,Honda,Fit,2002,хетчбэк,200 000,1.3,красный,передний,правый,бензин,не битый,3,5.0,86 л.с.,265000 км,GD11****04,вариатор,https://www.avito.ru/moskva/avtomobili/honda_fit_2002_1311845429
16,Honda,Accord,2004,седан,385 000,2.0,серебряный,передний,левый,бензин,не битый,2,,155 л.с.,220000 км,JHMCL764*4C****39,автомат,https://www.avito.ru/moskva/avtomobili/honda_accord_2004_1071774193
17,Honda,Accord,2008,седан,590 000,2.4,серый,передний,левый,бензин,не битый,4+,4.0,201 л.с.,94300 км,JHMCU268*9C****23,автомат,https://www.avito.ru/moskva/avtomobili/honda_accord_2008_1533553542
18,Honda,Jazz,2007,хетчбэк,425 000,1.5,серебряный,передний,левый,бензин,не битый,1,5.0,83 л.с.,168000 км,JHMGD189*7S****81,автомат,https://www.avito.ru/moskva/avtomobili/honda_jazz_2007_1578176599
19,Honda,Accord,2011,седан,795 000,2.4,голубой,передний,левый,бензин,не битый,3,,200 л.с.,111430 км,JHMCU268*CC****61,автомат,https://www.avito.ru/moskva/avtomobili/honda_accord_2011_1370829419
20,Honda,Pilot,2009,внедорожник,765 000,3.5,чёрный,полный,левый,бензин,не битый,2,5.0,257 л.с.,108000 км,5FNYF488*9B****99,автомат,https://www.avito.ru/moskva/avtomobili/honda_pilot_2009_1649886809
21,Honda,CR-V,2011,внедорожник,1 120 000,2.4,чёрный,полный,левый,бензин,не битый,1,,166 л.с.,138950 км,SHSRE787*BU****22,автомат,https://www.avito.ru/moskva/avtomobili/honda_cr-v_2011_1487658557
22,Honda,CR-V,2011,внедорожник,844 000,2.0,синий,полный,левый,бензин,не битый,1,5.0,150 л.с.,116023 км,SHSRE585*BU****28,механика,https://www.avito.ru/moskva/avtomobili/honda_cr-v_2011_1028309400
23,Honda,Civic,2007,седан,425 000,1.8,синий,передний,левый,бензин,не битый,2,4.0,140 л.с.,127585 км,JHMFD164*7S****54,автомат,https://www.avito.ru/moskva/avtomobili/honda_civic_2007_1504244634
24,Honda,Civic,2011,седан,555 000,1.8,красный,передний,левый,бензин,не битый,2,4.0,140 л.с.,89000 км,NLAFD765*BW****09,автомат,https://www.avito.ru/moskva/avtomobili/honda_civic_2011_1387059507
25,Honda,CR-V,2011,внедорожник,855 000,2.0,чёрный,полный,левый,бензин,не битый,2,5.0,150 л.с.,100520 км,SHSRE573*BU****75,механика,https://www.avito.ru/moskva/avtomobili/honda_cr-v_2011_1510170823
26,Honda,CR-V,2011,внедорожник,980 000,2.4,синий,полный,левый,бензин,не битый,2,5.0,166 л.с.,108000 км,SHSRE787*BU****75,автомат,https://www.avito.ru/moskva/avtomobili/honda_cr-v_2011_946758700
27,Honda,CR-V,2011,внедорожник,889 000,2.0,чёрный,полный,левый,бензин,не битый,1,5.0,150 л.с.,96555 км,SHSRE573*BU****74,механика,https://www.avito.ru/moskva/avtomobili/honda_cr-v_2011_1544878304
28,Honda,CR-V,2008,внедорожник,810 000,2.4,голубой,полный,левый,бензин,не битый,4+,5.0,166 л.с.,144400 км,SHSRE787*8U****06,автомат,https://www.avito.ru/moskva/avtomobili/honda_cr-v_2008_1418370801
29,Honda,Elysion,2004,минивэн,670 000,3.0,чёрный,полный,правый,бензин,не битый,1,5.0,250 л.с.,124800 км,RR4-1****72,автомат,https://www.avito.ru/moskva/avtomobili/honda_elysion_2004_1565656154
30,Honda,Accord,2007,седан,439 000,2.0,коричневый,передний,левый,бензин,не битый,4+,,155 л.с.,170000 км,JHMCL764*8C****98,автомат,https://www.avito.ru/moskva/avtomobili/honda_accord_2007_1200477849
31,Honda,CR-V,2007,внедорожник,750 000,2.0,чёрный,полный,левый,бензин,не битый,4+,,150 л.с.,153000 км,SHSRE587*7U****14,автомат,https://www.avito.ru/moskva/avtomobili/honda_cr-v_2007_1612423907
32,Honda,Accord,2008,седан,699 000,2.4,чёрный,передний,левый,бензин,не битый,3,,201 л.с.,113500 км,JHMCU268*9C****95,автомат,https://www.avito.ru/moskva/avtomobili/honda_accord_2008_1281818414
33,Honda,Accord,2011,седан,783 000,2.4,чёрный,передний,левый,бензин,не битый,1,4.0,200 л.с.,109649 км,JHMCU268*CC****47,автомат,https://www.avito.ru/moskva/avtomobili/honda_accord_2011_1300357653
34,Honda,CR-V,2000,внедорожник,269 000,2.0,серебряный,полный,левый,бензин,не битый,3,5.0,147 л.с.,162000 км,SHSRD385*1U****76,автомат,https://www.avito.ru/moskva/avtomobili/honda_cr-v_2000_1708072592
35,Honda,Civic,2000,купе,190 000,1.6,серебряный,передний,левый,бензин,не битый,4+,3.0,120 л.с.,230650 км,1HGEM225*1L****43,автомат,https://www.avito.ru/moskva/avtomobili/honda_civic_2000_1529712517
36,Honda,Civic,2009,седан,559 000,1.8,чёрный,передний,левый,бензин,не битый,4+,,140 л.с.,105449 км,NLAFD767*9W****26,автомат,https://www.avito.ru/moskva/avtomobili/honda_civic_2009_1422516950
37,Honda,Civic,2009,седан,519 000,1.8,серый,передний,левый,бензин,не битый,2,,140 л.с.,115000 км,NLAFD767*9W****44,автомат,https://www.avito.ru/moskva/avtomobili/honda_civic_2009_1705893604
38,Honda,Civic,2010,седан,535 000,1.8,чёрный,передний,левый,бензин,не битый,1,,140 л.с.,117000 км,NLAFD765*AW****21,автомат,https://www.avito.ru/moskva/avtomobili/honda_civic_2010_1531652960
39,Honda,Accord,2012,седан,870 000,2.4,белый,передний,левый,бензин,не битый,3,5.0,200 л.с.,138000 км,JHMCU268*DC****19,автомат,https://www.avito.ru/moskva/avtomobili/honda_accord_2012_1154755526
40,Honda,CR-V,2007,внедорожник,719 000,2.0,синий,полный,левый,бензин,не битый,3,5.0,150 л.с.,115000 км,SHSRE587*7U****42,автомат,https://www.avito.ru/moskva/avtomobili/honda_cr-v_2007_1548399733
41,Honda,CR-V,2010,внедорожник,1 150 000,2.4,чёрный,полный,левый,бензин,не битый,2,5.0,166 л.с.,25000 км,SHSRE787*AU****72,автомат,https://www.avito.ru/moskva/avtomobili/honda_cr-v_2010_719802179
42,Honda,Accord,2011,седан,920 000,2.4,серебряный,передний,левый,бензин,не битый,3,4.0,200 л.с.,114256 км,JHMCU268*CC****07,автомат,https://www.avito.ru/moskva/avtomobili/honda_accord_2011_1002034301
43,Honda,CR-V,2010,внедорожник,865 000,2.0,чёрный,полный,левый,бензин,не битый,4+,5.0,150 л.с.,175000 км,SHSRE585*AU****82,автомат,https://www.avito.ru/moskva/avtomobili/honda_cr-v_2010_805891
44,Honda,CR-V,2016,внедорожник,1 700 000,2.0,белый,полный,левый,бензин,не битый,1,,150 л.с.,19853 км,SHSRE589*GU****88,автомат,https://www.avito.ru/moskva/avtomobili/honda_cr-v_2016_1412963344
45,Honda,Accord,2012,седан,790 000,2.4,белый,передний,левый,бензин,не битый,2,,200 л.с.,149012 км,JHMCU266*DC****68,автомат,https://www.avito.ru/moskva/avtomobili/honda_accord_2012_1614117467
46,Honda,Civic,2007,седан,505 000,1.8,красный,передний,левый,бензин,не битый,1,,140 л.с.,112000 км,JHMFD167*8S****06,автомат,https://www.avito.ru/moskva/avtomobili/honda_civic_2007_1575691846
47,Honda,CR-V,2004,внедорожник,435 000,2.0,чёрный,передний,левый,бензин,не битый,2,,150 л.с.,165000 км,SHSRD886*4U****87,автомат,https://www.avito.ru/moskva/avtomobili/honda_cr-v_2004_1440967061
48,Honda,CR-V,2012,внедорожник,1 099 000,2.4,белый,полный,левый,бензин,не битый,2,,198 л.с.,84500 км,SHSRE787*CU****54,автомат,https://www.avito.ru/moskva/avtomobili/honda_cr-v_2012_1058759322
49,Honda,Civic,2012,седан,699 000,1.8,серый,передний,левый,бензин,не битый,2,4.0,142 л.с.,82000 км,NLAFB864*CW****17,автомат,https://www.avito.ru/moskva/avtomobili/honda_civic_2012_1670708111
50,Honda,Civic,2013,седан,815 000,1.8,чёрный,передний,левый,бензин,не битый,1,,141 л.с.,110028 км,19XFB267*DE****92,автомат,https://www.avito.ru/moskva/avtomobili/honda_civic_2013_1308077409
51,Honda,CR-V,2011,внедорожник,915 000,2.4,чёрный,передний,левый,бензин,не битый,2,5.0,166 л.с.,85000 км,SHSRE787*CU****39,автомат,https://www.avito.ru/moskva/avtomobili/honda_cr-v_2011_1553766175
52,Honda,CR-V,2000,внедорожник,310 000,2.0,зелёный,полный,левый,бензин,не битый,2,,147 л.с.,173167 км,JHLRD187*YS****28,автомат,https://www.avito.ru/moskva/avtomobili/honda_cr-v_2000_1295110641
53,Honda,Civic,2008,седан,380 000,1.8,синий,передний,левый,бензин,не битый,3,4.0,140 л.с.,116750 км,NLAFD753*8W****88,механика,https://www.avito.ru/moskva/avtomobili/honda_civic_2008_1658326746
54,Honda,CR-V,2011,внедорожник,915 000,2.4,чёрный,передний,левый,бензин,не битый,2,5.0,166 л.с.,85000 км,SHSRE787*CU****39,автомат,https://www.avito.ru/moskva/avtomobili/honda_cr-v_2011_1553766175
55,Honda,CR-V,2000,внедорожник,310 000,2.0,зелёный,полный,левый,бензин,не битый,2,,147 л.с.,173167 км,JHLRD187*YS****28,автомат,https://www.avito.ru/moskva/avtomobili/honda_cr-v_2000_1295110641
56,Honda,Civic,2008,седан,400 000,1.8,чёрный,передний,левый,бензин,не битый,2,4.0,143 л.с.,180000 км,NLAFD754*8W****83,механика,https://www.avito.ru/moskva/avtomobili/honda_civic_2008_1287626849
57,Honda,CR-V,2012,внедорожник,989 000,2.0,белый,полный,левый,бензин,не битый,1,5.0,150 л.с.,117167 км,SHSRE583*CU****27,автомат,https://www.avito.ru/moskva/avtomobili/honda_cr-v_2012_1565302015
58,Honda,CR-V,2011,универсал,910 000,2.0,коричневый,полный,левый,бензин,не битый,2,5.0,150 л.с.,106000 км,SHSRE573*CU****12,механика,https://www.avito.ru/moskva/avtomobili/honda_cr-v_2011_1058605116
59,Honda,CR-V,2013,внедорожник,1 240 000,2.4,коричневый,полный,левый,бензин,не битый,2,5.0,190 л.с.,103000 км,1HGRM489*DL****35,автомат,https://www.avito.ru/moskva/avtomobili/honda_cr-v_2013_1601443785
60,Honda,CR-V,2008,внедорожник,630 000,2.4,серый,полный,левый,бензин, битый,2,5.0,166 л.с.,134000 км,SHSRE787*8U****09,автомат,https://www.avito.ru/moskva/avtomobili/honda_cr-v_2008_1268115891
61,Honda,CR-V,2014,внедорожник,1 520 000,2.4,коричневый,полный,левый,бензин,не битый,1,,190 л.с.,55679 км,1HGRM489*EL****13,автомат,https://www.avito.ru/moskva/avtomobili/honda_cr-v_2014_951257971
62,Honda,Pilot,2008,внедорожник,770 000,3.5,серый,полный,левый,бензин,не битый,2,5.0,257 л.с.,170000 км,5FNYF488*9B****10,автомат,https://www.avito.ru/moskva/avtomobili/honda_pilot_2008_1210999042
63,Honda,CR-V,2016,внедорожник,1 679 000,2.0,серый,полный,левый,бензин,не битый,2,,150 л.с.,33090 км,SHSRE589*GU****66,автомат,https://www.avito.ru/moskva/avtomobili/honda_cr-v_2016_1003529858
64,Honda,Civic,2000,седан,200 000,1.4,золотой,передний,левый,бензин,не битый,4+,4.0,90 л.с.,300000 км,JHMEJ954*YS****85,механика,https://www.avito.ru/moskva/avtomobili/honda_civic_2000_1270199366
65,Honda,CR-V,2008,внедорожник,679 000,2.0,голубой,полный,левый,бензин,не битый,2,5.0,150 л.с.,181236 км,SHSRE585*8U****00,автомат,https://www.avito.ru/moskva/avtomobili/honda_cr-v_2008_1214254366
66,Honda,CR-V,2004,внедорожник,450 000,2.4,чёрный,полный,левый,бензин,не битый,2,4.0,160 л.с.,186720 км,SHSRD788*5U****51,автомат,https://www.avito.ru/moskva/avtomobili/honda_cr-v_2004_1351758503
67,Honda,Civic,2008,хетчбэк,350 000,1.8,зелёный,передний,левый,бензин,не битый,4+,5.0,140 л.с.,113000 км,SHHFK286*8U****65,робот,https://www.avito.ru/moskva/avtomobili/honda_civic_2008_1595689782
68,Honda,Accord,2008,седан,529 000,2.0,чёрный,передний,левый,бензин,не битый,2,4.0,156 л.с.,215193 км,JHMCU166*9C****50,автомат,https://www.avito.ru/moskva/avtomobili/honda_accord_2008_1678794046
69,Honda,Jazz,2005,хетчбэк,285 000,1.3,красный,передний,левый,бензин,не битый,3,5.0,83 л.с.,239000 км,JHMGD185*5S****17,автомат,https://www.avito.ru/moskva/avtomobili/honda_jazz_2005_1578794658
70,Honda,CR-V,2008,внедорожник,740 000,2.4,серый,полный,левый,бензин,не битый,4+,5.0,166 л.с.,165128 км,SHSRE787*8U****54,автомат,https://www.avito.ru/moskva/avtomobili/honda_cr-v_2008_1376712797
71,Honda,Accord,2007,седан,450 000,2.0,красный,передний,левый,бензин,не битый,3,4.0,155 л.с.,147500 км,JHMCL764*8C****88,автомат,https://www.avito.ru/moskva/avtomobili/honda_accord_2007_1020862218
72,Honda,CR-V,2007,внедорожник,1 200 000,2.0,серый,передний,левый,бензин,не битый,1,5.0,150 л.с.,30000 км,SHSRE587*7U****86,автомат,https://www.avito.ru/moskva/avtomobili/honda_cr-v_2007_1238244023
73,Honda,Civic,2014,седан,910 000,1.8,чёрный,передний,левый,бензин,не битый,3,,141 л.с.,80521 км,19XFB267*EE****79,автомат,https://www.avito.ru/moskva/avtomobili/honda_civic_2014_1402502598
74,Honda,Civic,2011,седан,555 000,1.8,чёрный,передний,левый,бензин,не битый,4+,,140 л.с.,91000 км,NLAFD767*BW****14,автомат,https://www.avito.ru/moskva/avtomobili/honda_civic_2011_1536801088
75,Honda,CR-V,2008,внедорожник,765 000,2.4,серый,полный,левый,бензин,не битый,2,5.0,166 л.с.,139500 км,SHSRE787*9U****23,автомат,https://www.avito.ru/moskva/avtomobili/honda_cr-v_2008_1439091440
76,Honda,Civic,2007,седан,399 000,1.8,синий,передний,левый,бензин,не битый,1,4.0,140 л.с.,121254 км,JHMFD164*7S****62,автомат,https://www.avito.ru/moskva/avtomobili/honda_civic_2007_1554468629
77,Honda,Accord,2007,седан,437 000,2.0,серый,передний,левый,бензин,не битый,2,4.0,155 л.с.,142930 км,JHMCL764*8C****31,автомат,https://www.avito.ru/moskva/avtomobili/honda_accord_2007_1610916120
78,Honda,CR-V,2012,внедорожник,925 000,2.4,серый,полный,левый,бензин,не битый,3,5.0,166 л.с.,84000 км,SHSRE787*CU****80,автомат,https://www.avito.ru/moskva/avtomobili/honda_cr-v_2012_1229657841
79,Honda,CR-V,2004,внедорожник,425 000,2.4,серебряный,полный,левый,бензин,не битый,3,5.0,162 л.с.,139000 км,JHLRD788*4C****17,автомат,https://www.avito.ru/moskva/avtomobili/honda_cr-v_2004_1001778228
80,Honda,Civic,2008,седан,377 000,1.8,красный,передний,левый,бензин,не битый,3,4.0,140 л.с.,102580 км,JHMFD167*8S****98,автомат,https://www.avito.ru/moskva/avtomobili/honda_civic_2008_1160373026
81,Honda,Pilot,2008,внедорожник,998 900,3.5,красный,полный,левый,бензин,не битый,2,,275 л.с.,87556 км,5FNYF484*9B****01,автомат,https://www.avito.ru/moskva_zelenograd/avtomobili/honda_pilot_2008_1489140726
82,Honda,Crosstour,2014,внедорожник,1 420 000,2.4,чёрный,передний,левый,бензин,не битый,1,5.0,194 л.с.,68657 км,1HGTF385*EL****60,автомат,https://www.avito.ru/moskva/avtomobili/honda_crosstour_2014_1172474107
83,Honda,Civic,2008,хетчбэк,425 000,1.8,серебряный,передний,левый,бензин,не битый,1,5.0,140 л.с.,83129 км,SHHFK286*8U****76,робот,https://www.avito.ru/moskva/avtomobili/honda_civic_2008_1542920198
84,Honda,Civic,2008,седан,410 000,1.8,чёрный,передний,левый,бензин,не битый,2,5.0,140 л.с.,117000 км,NLAFD767*8W****97,автомат,https://www.avito.ru/moskva/avtomobili/honda_civic_2008_1629278786
85,Honda,Accord,2008,седан,620 000,2.4,чёрный,передний,левый,бензин,не битый,3,5.0,201 л.с.,128000 км,JHMCU268*9C****37,автомат,https://www.avito.ru/moskva/avtomobili/honda_accord_2008_1497429102
86,Honda,CR-V,2001,внедорожник,309 000,2.0,синий,полный,левый,бензин,не битый,1,5.0,147 л.с.,136000 км,SHSRD385*1U****70,автомат,https://www.avito.ru/moskva/avtomobili/honda_cr-v_2001_1688616192
87,Honda,Civic,2008,седан,405 000,1.8,синий,передний,левый,бензин,не битый,1,,140 л.с.,98000 км,NLAFD764*8W****38,автомат,https://www.avito.ru/moskva/avtomobili/honda_civic_2008_1155010822
88,Honda,CR-V,2017,универсал,2 040 000,2.0,красный,полный,левый,бензин,не битый,1,5.0,150 л.с.,9000 км,1HGRW483*HL****24,вариатор,https://www.avito.ru/moskva/avtomobili/honda_cr-v_2017_1358550619
89,Honda,CR-V,2013,внедорожник,970 000,2.4,серый,полный,левый,бензин,не битый,1,,190 л.с.,54189 км,1HGRM489*EL****45,автомат,https://www.avito.ru/moskva/avtomobili/honda_cr-v_2013_1669602093
90,Honda,Accord,2008,седан,630 000,2.4,серый,передний,левый,бензин,не битый,4+,4.0,630 л.с.,140000 км,JHMCU266*9C****31,автомат,https://www.avito.ru/moskva/avtomobili/honda_accord_2008_1582443709
91,Honda,Civic,2007,седан,379 000,1.8,чёрный,передний,левый,бензин,не битый,2,,140 л.с.,127000 км,JHMFD154*7S****34,механика,https://www.avito.ru/moskva/avtomobili/honda_civic_2007_1586909549
92,Honda,CR-V,2008,внедорожник,643 000,2.0,красный,полный,левый,бензин,не битый,2,5.0,150 л.с.,104080 км,SHSRE573*8U****12,механика,https://www.avito.ru/moskva/avtomobili/honda_cr-v_2008_1518842416
93,Honda,Civic,2010,седан,554 000,1.8,серый,передний,левый,бензин,не битый,2,4.0,140 л.с.,81596 км,NLAFD767*AW****62,автомат,https://www.avito.ru/moskva/avtomobili/honda_civic_2010_1098964753
94,Honda,Stepwgn,2013,микроавтобус,1 090 000,2.0,серый,полный,правый,бензин,не битый,1,5.0,150 л.с.,65000 км,RK2-1****78,автомат,https://www.avito.ru/moskva/avtomobili/honda_stepwgn_2013_428001076
95,Honda,Civic,2007,хетчбэк,200 000,1.8,чёрный,передний,левый,бензин,не битый,4+,5.0,140 л.с.,182000 км,SHHFK286*7U****28,робот,https://www.avito.ru/moskva/avtomobili/honda_civic_2007_1017751872
96,Honda,Pilot,2008,внедорожник,735 000,3.5,серебряный,полный,левый,бензин,не битый,1,,257 л.с.,127865 км,5FNYF488*9B****31,автомат,https://www.avito.ru/moskva/avtomobili/honda_pilot_2008_1414833849
97,Honda,Accord,2005,седан,389 000,2.0,серый,передний,левый,бензин,не битый,3,,155 л.с.,83000 км,JHMCL764*5C****57,автомат,https://www.avito.ru/moskva/avtomobili/honda_accord_2005_1248729224
98,Honda,CR-V,2003,внедорожник,440 000,2.0,синий,полный,левый,бензин,не битый,4+,5.0,158 л.с.,231300 км,JHLRD585*3C****17,автомат,https://www.avito.ru/moskva/avtomobili/honda_cr-v_2003_1519428665
99,Honda,Accord,2006,седан,505 000,2.4,чёрный,передний,левый,бензин,не битый,4+,4.0,190 л.с.,200000 км,JHMCL968*6C****77,автомат,https://www.avito.ru/moskva/avtomobili/honda_accord_2006_1084118509
100,Honda,Accord,2008,седан,650 000,2.4,чёрный,передний,левый,бензин,не битый,2,4.0,200 л.с.,94000 км,JHMCU268*9C****79,автомат,https://www.avito.ru/moskva/avtomobili/honda_accord_2008_1614381972
101,Honda,CR-V,2017,внедорожник,2 299 000,2.4,синий,полный,левый,бензин,не битый,1,,186 л.с.,6000 км,1HGRW687*HL****49,автомат,https://www.avito.ru/moskva/avtomobili/honda_cr-v_2017_1670038374
102,Honda,Civic,2004,хетчбэк,390 000,2.0,серебряный,передний,левый,бензин,не битый,3,3.0,200 л.с.,136000 км,SHHEP335*4U****15,механика,https://www.avito.ru/moskva/avtomobili/honda_civic_2004_1245701288
103,Honda,Accord,2012,седан,750 000,2.4,серый,передний,левый,бензин,не битый,2,4.0,200 л.с.,100000 км,JHMCU268*DC****20,автомат,https://www.avito.ru/moskva/avtomobili/honda_accord_2012_1259153000
104,Honda,CR-V,2011,внедорожник,810 000,2.0,чёрный,полный,левый,бензин,не битый,3,5.0,150 л.с.,197000 км,SHSRE585*BU****42,автомат,https://www.avito.ru/moskva/avtomobili/honda_cr-v_2011_1251839917
105,Honda,Civic,2008,хетчбэк,455 000,1.8,серый,передний,левый,бензин,не битый,2,5.0,140 л.с.,210000 км,SHHFK286*8U****66,робот,https://www.avito.ru/moskva/avtomobili/honda_civic_2008_1195735639
106,Honda,Accord,2008,седан,611 000,2.4,чёрный,передний,левый,бензин,не битый,2,5.0,201 л.с.,205000 км,JHMCU266*9C****44,автомат,https://www.avito.ru/moskva/avtomobili/honda_accord_2008_1172665437
107,Honda,Pilot,2012,универсал,1 245 000,3.5,белый,полный,левый,бензин,не битый,3,5.0,249 л.с.,70000 км,5FNYF488*CB****25,автомат,https://www.avito.ru/moskva/avtomobili/honda_pilot_2012_1052943448
108,Honda,HR-V,2003,внедорожник,420 000,1.6,серебряный,полный,левый,бензин,не битый,1,3.0,105 л.с.,116000 км,JHMGH245*3S****86,вариатор,https://www.avito.ru/moskva/avtomobili/honda_hr-v_2003_1590100353
109,Honda,Accord,2008,седан,650 000,2.4,чёрный,передний,левый,бензин,не битый,2,5.0,201 л.с.,148000 км,JHMCU268*9C****22,автомат,https://www.avito.ru/moskva/avtomobili/honda_accord_2008_1403315011
110,Honda,Civic,2006,седан,530 000,1.8,серебряный,передний,левый,бензин,не битый,2,4.0,140 л.с.,84000 км,JHMFD152*6S****83,механика,https://www.avito.ru/moskva/avtomobili/honda_civic_2006_1346384193
111,Honda,CR-V,2008,внедорожник,750 000,2.0,красный,полный,левый,бензин,не битый,2,5.0,150 л.с.,160000 км,SHSRE585*8U****42,автомат,https://www.avito.ru/moskva/avtomobili/honda_cr-v_2008_1524791843
112,Honda,Civic,2008,хетчбэк,275 000,1.8,серый,передний,левый,бензин, битый,2,5.0,140 л.с.,138000 км,SHHFK286*8U****08,робот,https://www.avito.ru/moskva/avtomobili/honda_civic_2008_1363867416
113,Honda,Crosstour,2014,внедорожник,1 350 000,3.5,чёрный,полный,левый,бензин,не битый,3,5.0,281 л.с.,66851 км,1HGTF285*EL****88,автомат,https://www.avito.ru/moskva/avtomobili/honda_crosstour_2014_1348329752
114,Honda,Fit,2009,хетчбэк,420 000,1.5,фиолетовый,передний,левый,бензин,не битый,3,5.0,120 л.с.,160000 км,JHMGE884*9S****11,автомат,https://www.avito.ru/moskva/avtomobili/honda_fit_2009_1456008390
115,Honda,CR-V,2000,внедорожник,340 000,2.0,чёрный,полный,левый,бензин,не битый,3,5.0,147 л.с.,180000 км,JHLRD184*YC****39,автомат,https://www.avito.ru/moskva/avtomobili/honda_cr-v_2000_1052188738
116,Honda,CR-V,2008,внедорожник,799 000,2.4,голубой,полный,левый,бензин,не битый,3,,166 л.с.,160192 км,SHSRE787*8U****66,автомат,https://www.avito.ru/moskva/avtomobili/honda_cr-v_2008_1164016563
117,Honda,Civic,2008,хетчбэк,420 000,1.8,серебряный,передний,левый,бензин,не битый,1,5.0,140 л.с.,149000 км,SHHFK288*8U****18,робот,https://www.avito.ru/moskva/avtomobili/honda_civic_2008_1557413111
118,Honda,Civic,2008,хетчбэк,460 000,1.8,красный,передний,левый,бензин,не битый,2,5.0,140 л.с.,162000 км,SHHFK286*8U****33,робот,https://www.avito.ru/moskva/avtomobili/honda_civic_2008_1355125317
119,Honda,CR-V,2011,внедорожник,930 000,2.4,чёрный,полный,левый,бензин,не битый,1,4.0,166 л.с.,144000 км,SHSRE787*BU****61,автомат,https://www.avito.ru/moskva/avtomobili/honda_cr-v_2011_1464156881
120,Honda,CR-V,2015,внедорожник,1 649 000,2.4,серый,полный,левый,бензин,не битый,1,5.0,188 л.с.,31145 км,1HGRM487*FL****04,вариатор,https://www.avito.ru/moskva/avtomobili/honda_cr-v_2015_1145923812
121,Honda,CR-V,2005,внедорожник,515 000,2.4,серый,полный,левый,бензин,не битый,3,5.0,162 л.с.,317385 км,SHSRD789*5U****36,автомат,https://www.avito.ru/moskva/avtomobili/honda_cr-v_2005_999335647
